STT,Symbol,Maximum Foreign Ownership,Maximum Amount of Foreign Ownership,Current Foreign Ownership,% Foreign Ownership,Available for Foreign Investors,
516,VID,0.50,17755394,131274,0.00,17624120,
517,VIP,0.49,33550761,1403740,0.02,32147021,
518,VIX,1.00,549190458,25539811,0.05,523650647,
519,VJC,0.30,162483400,91246814,0.17,71236586,
520,VMD,0.49,7565731,218781,0.01,7346950,
521,VND,1.00,1217844009,212547841,0.17,1005296168,
522,VNE,0.49,44312146,5878655,0.07,38433491,
523,VNG,0.49,47665537,492173,0.01,47173364,
524,VNL,0.49,4410000,85854,0.10,3551460,
525,VNM,1.00,2089955445,1139748263,0.55,950207182,
526,VNS,0.49,33251004,13325841,0.20,19925163,
527,VOS,0.49,68600000,1335610,0.01,67264390,
528,VPB,0.17,783089441,788495972,0.18,-5406531,
529,VPD,0.49,52228918,92154,0.00,52136764,
530,VPG,0.49,35724884,99598,0.01,34728904,
531,VPH,0.49,46725322,657653,0.01,46067669,
532,VPI,0.49,107799892,1942102,0.01,105857790,
533,VPS,0.49,11985788,162865,0.01,11822923,
534,VRC,0.49,24500000,244416,0.00,24255584,
535,VRE,0.49,1141121020,723694207,0.31,417426813,
536,VSC,0.49,54020342,6503189,0.06,47517153,
537,VSH,0.49,115758210,27339781,0.12,88418429,
538,VSI,0.49,6468000,7226,0.01,6395740,
539,VTB,0.49,5871204,544155,0.05,5327049,
540,VTO,0.49,39134666,1977199,0.02,37157467,
541,YBM,0.49,7006941,16327,0.00,6990614,
542,YEG,1.00,31279968,5033753,0.16,26246215,
