STT,Symbol,Maximum Foreign Ownership,Maximum Amount of Foreign Ownership,Current Foreign Ownership,% Foreign Ownership,Available for Foreign Investors,
513,VID,0.50,20418034,187172,0.00,20230862,
514,VIP,0.49,33550761,1406355,0.02,32144406,
515,VIX,1.00,582139189,28814590,0.05,553324599,
516,VJC,0.30,162483400,92217543,0.17,70265857,
517,VMD,0.49,7565731,215781,0.01,7349950,
518,VND,1.00,1217844009,266496962,0.22,951347047,
519,VNE,0.49,44312146,5572906,0.06,38739240,
520,VNG,0.49,47665537,473273,0.00,47192264,
521,VNL,0.49,4619230,89611,0.10,3723120,
522,VNM,1.00,2089955445,1165125395,0.56,924830050,
523,VNS,0.49,33251004,13498442,0.20,19752562,
524,VOS,0.49,68600000,1551500,0.01,67048500,
525,VPB,0.18,1189674791,1189671683,0.18,3108,
526,VPD,0.49,52228918,26658251,0.25,25570667,
527,VPG,0.49,39297184,423644,0.01,38873540,
528,VPH,0.49,46725322,802064,0.01,45923258,
529,VPI,0.49,118579812,3613590,0.01,114966222,
530,VPS,0.49,11985788,166115,0.01,11819673,
531,VRC,0.49,24500000,219786,0.00,24280214,
532,VRE,0.49,1141121020,745990223,0.32,395130797,
533,VSC,0.49,59422004,4347160,0.04,55074844,
534,VSH,0.49,115758210,27202183,0.12,88556027,
535,VSI,0.49,6468000,9806,0.01,6369940,
536,VTB,0.49,5871204,554839,0.05,5316365,
537,VTO,0.49,39134666,807088,0.01,38327578,
538,YBM,0.49,7006941,31716,0.00,6975225,
539,YEG,1.00,31279968,4933243,0.16,26346725,
