STT,Symbol,Maximum Foreign Ownership,Maximum Amount of Foreign Ownership,Current Foreign Ownership,% Foreign Ownership,Available for Foreign Investors,
515,VCA,0.49,7441787,1153487,0.08,6288300,
516,VCB,0.30,1419754971,1114505943,0.24,305249028,
517,VCF,0.49,13023776,175608,0.01,12848168,
518,VCG,0.49,216438229,15369183,0.03,201069046,
519,VCI,1.00,335000000,62852239,0.19,272147761,
520,VDP,0.00,0,62123,0.00,-62123,
521,VDS,1.00,105104665,2402786,0.02,102701879,
522,VFG,0.49,15723543,840771,0.03,14882772,
523,VGC,0.49,219691500,24977932,0.06,194713568,
524,VHC,1.00,183376956,49428252,0.27,133948704,
525,VHM,0.50,2177183744,1017270319,0.23,1159913425,
526,VIB,0.21,318394313,318385893,0.21,842,
527,VIC,0.48,1857732271,467570855,0.12,1390161416,
528,VID,0.50,17755394,131063,0.00,17624331,
529,VIP,0.49,33550761,1349970,0.02,32200791,
530,VIX,1.00,549190458,26773736,0.05,522416722,
531,VJC,0.30,162483400,91243764,0.17,71239636,
532,VMD,0.49,7565731,213881,0.01,7351850,
533,VND,1.00,1217844009,210866501,0.17,1006977508,
534,VNE,0.49,44312146,5613349,0.06,38698797,
535,VNG,0.49,47665537,488673,0.01,47176864,
536,VNL,0.49,4619230,78084,0.08,3838390,
537,VNM,1.00,2089955445,1137882793,0.54,952072652,
538,VNS,0.49,33251004,13341745,0.20,19909259,
539,VOS,0.49,68600000,1274410,0.01,67325590,
540,VPB,0.17,783089441,788356572,0.18,-5267131,
541,VPD,0.49,52228918,92186,0.00,52136732,
542,VPG,0.49,39297184,1224572,0.02,38072612,
543,VPH,0.49,46725322,882253,0.01,45843069,
544,VPI,0.49,107799892,1815698,0.01,105984194,
545,VPS,0.49,11985788,163165,0.01,11822623,
546,VRC,0.49,24500000,279416,0.01,24220584,
547,VRE,0.49,1141121020,724636009,0.31,416485011,
548,VSC,0.49,54020342,6246689,0.06,47773653,
549,VSH,0.49,115758210,27424316,0.12,88333894,
550,VSI,0.49,6468000,7276,0.01,6395240,
551,VTB,0.49,5871204,554859,0.05,5316345,
552,VTO,0.49,39134666,1831999,0.02,37302667,
553,YBM,0.49,7006941,15727,0.00,6991214,
554,YEG,1.00,31279968,5131253,0.16,26148715,
