STT,Symbol,Maximum Foreign Ownership,Maximum Amount of Foreign Ownership,Current Foreign Ownership,% Foreign Ownership,Available for Foreign Investors,
517,VNS,0.49,33251004,13440641,0.20,19810363,
518,VOS,0.49,68600000,1378050,0.01,67221950,
519,VPB,0.15,379495194,478696001,0.19,-99200807,
520,VPD,0.49,52228918,85605,0.00,52143313,
521,VPG,0.00,0,404693,0.01,-404693,
522,VPH,0.49,46725322,707058,0.01,46018264,
523,VPI,0.49,97999951,1133670,0.01,96866281,
524,VPS,0.49,11985788,163665,0.01,11822123,
525,VRC,0.49,24500000,371616,0.01,24128384,
526,VRE,0.49,1141121020,696322251,0.30,444798769,
527,VRE12007,1.00,20000000,0,0.00,20000000,
528,VSC,0.49,27010171,4296037,0.08,22714134,
529,VSH,0.49,115758210,27467546,0.12,88290664,
530,VSI,0.49,6468000,8076,0.01,6387240,
531,VTB,0.49,5871204,290635,0.02,5580569,
532,VTO,0.49,39134666,2171178,0.03,36963488,
533,YBM,0.49,7006941,18027,0.00,6988914,
534,YEG,1.00,31279968,7990691,0.26,23289277,
