STT,Symbol,Maximum Foreign Ownership,Maximum Amount of Foreign Ownership,Current Foreign Ownership,% Foreign Ownership,Available for Foreign Investors,
516,VNG,0.49,47665537,461243,0.00,47204294,
517,VNL,0.49,4410000,75501,0.08,3654990,
518,VNM,1.00,2089955445,1140665800,0.55,949289645,
519,VNS,0.49,33251004,13341541,0.20,19909463,
520,VOS,0.49,68600000,1372050,0.01,67227950,
521,VPB,0.15,675853948,771140210,0.17,-95286262,
522,VPD,0.49,52228918,107454,0.00,52121464,
523,VPG,0.49,21128647,678683,0.02,20449964,
524,VPH,0.49,46725322,1004353,0.01,45720969,
525,VPI,0.49,107799892,2787452,0.01,105012440,
526,VPS,0.49,11985788,163765,0.01,11822023,
527,VRC,0.49,24500000,195316,0.00,24304684,
528,VRE,0.49,1141121020,707701224,0.30,433419796,
529,VSC,0.49,27010171,5561792,0.10,21448379,
530,VSH,0.49,115758210,27426376,0.12,88331834,
531,VSI,0.49,6468000,7356,0.01,6394440,
532,VTB,0.49,5871204,295135,0.02,5576069,
533,VTO,0.49,39134666,2097002,0.03,37037664,
534,YBM,0.49,7006941,25327,0.00,6981614,
535,YEG,1.00,31279968,8172565,0.26,23107403,
