STT,Symbol,Maximum Foreign Ownership,Maximum Amount of Foreign Ownership,Current Foreign Ownership,% Foreign Ownership,Available for Foreign Investors,
512,TPB,0.30,660490502,636596824,0.29,23893678,
513,TPC,0.49,11970992,559602,0.02,11411390,
514,TRA,0.49,20312299,19179552,0.46,1132747,
515,TRC,0.49,14700000,409736,0.01,14290264,
516,TSC,0.00,0,380782,0.00,-380782,
517,TTA,0.49,77156839,368938,0.00,76787901,
518,TTB,0.00,0,17811,0.00,-17811,
519,TTE,0.50,14245200,217,0.00,14243030,
520,TTF,0.50,205599151,22935715,0.06,182663436,
521,TV2,0.15,10128924,9081393,0.13,1047531,
522,TVB,0.30,33629105,2116692,0.02,31512413,
523,TVS,0.49,74144189,43103739,0.28,31040450,
524,TVT,0.00,0,53379,0.03,-53379,
525,TYA,1.00,6134773,2482698,0.40,3652075,
526,UIC,0.00,0,1003670,0.13,-1003670,
527,VAF,0.49,18456020,2234,0.00,18453786,
528,VCA,0.49,7441787,1011262,0.07,6430525,
529,VCB,0.30,1419754971,1114291757,0.24,305463214,
530,VCF,0.49,13023776,162621,0.01,12861155,
531,VCG,0.49,261888101,36135221,0.07,225752880,
532,VCI,1.00,437500000,113090137,0.26,324409863,
533,VDP,0.00,0,62121,0.00,-62121,
534,VDS,1.00,210000000,4101891,0.02,205898109,
535,VFG,0.51,21274453,1117253,0.03,20157200,
536,VGC,0.49,219691500,21107012,0.05,198584488,
537,VHC,1.00,183376956,59866726,0.33,123510230,
538,VHM,0.50,2177183744,1055280870,0.24,1121902874,
539,VIB,0.21,520045544,520045544,0.21,0,
540,VIC,0.48,1857732271,503121888,0.13,1354610383,
541,VID,0.50,20418034,150164,0.00,20267870,
542,VIP,0.49,33550761,5196770,0.08,28353991,
543,VIX,1.00,669444725,37052038,0.06,632392687,
544,VJC,0.30,162483400,94994163,0.18,67489237,
545,VMD,0.49,7565731,188681,0.01,7377050,
546,VND,1.00,1217844009,289379006,0.24,928465003,
547,VNE,0.49,44312146,5391710,0.06,38920436,
548,VNG,0.49,47665537,528103,0.01,47137434,
549,VNL,0.49,4619230,940712,0.10,3678518,
550,VNM,1.00,2089955445,1132254915,0.54,957700530,
551,VNS,0.49,33251004,13297124,0.20,19953880,
552,VOS,0.49,68600000,1198550,0.01,67401450,
553,VPB,0.18,1189674791,1130276939,0.17,59397852,
554,VPD,0.49,52228918,27287651,0.26,24941267,
555,VPG,0.49,39297184,245076,0.00,39052108,
556,VPH,0.49,46725322,1011059,0.01,45714263,
557,VPI,0.49,118579812,5665004,0.02,112914808,
558,VPS,0.49,11985788,168215,0.01,11817573,
559,VRC,0.49,24500000,19762,0.00,24302380,
560,VRE,0.49,1141121020,752957034,0.32,388163986,
561,VSC,0.49,59422004,4159533,0.03,55262471,
562,VSH,0.49,115758210,28259785,0.12,87498425,
563,VSI,0.49,6468000,10916,0.01,6358840,
564,VTB,0.49,5871204,525069,0.04,5346135,
565,VTO,0.49,39134666,1604641,0.02,37530025,
566,YBM,0.49,7006941,41366,0.00,6965575,
567,YEG,1.00,31279968,4543703,0.15,26736265,
