STT,Symbol,Maximum Foreign Ownership,Maximum Amount of Foreign Ownership,Current Foreign Ownership,% Foreign Ownership,Available for Foreign Investors,
511,THI,0.49,23912000,2476,0.00,23887240,
512,TIP,0.49,31853849,10556512,0.16,21297337,
513,TIX,0.49,14700000,143604,0.00,14556396,
514,TLD,0.49,36628767,582109,0.01,36046658,
515,TLG,1.00,77794453,15850147,0.20,61944306,
516,TLH,0.49,50034204,1290753,0.01,48743451,
517,TMP,0.49,34300000,45157,0.01,33848430,
518,TMS,0.49,51877058,46274358,0.44,5602700,
519,TMT,0.49,18270963,1121607,0.03,17149356,
520,TN1,0.50,21594043,65716,0.00,21528327,
521,TNA,0.49,24292369,1731761,0.03,22560608,
522,TNC,0.49,9432500,10831,0.01,9324190,
523,TNH,0.49,25418749,17383625,0.34,8035124,
524,TNI,0.49,25725000,25205,0.00,25472950,
525,TNT,0.49,24990000,7626,0.00,24913740,
526,TPB,0.30,474526648,474526548,0.30,100,
527,TPC,0.49,11970992,554806,0.02,11416186,
528,TRA,0.49,20312299,18824304,0.45,1487995,
529,TRC,0.49,14700000,21945,0.01,14480550,
530,TSC,0.00,0,3863,0.00,-3863,
531,TTA,0.49,77156839,601608,0.00,76555231,
532,TTB,0.00,0,19501,0.00,-19501,
533,TTE,0.50,14245200,217,0.00,14243030,
534,TTF,0.50,205599151,2089970,0.01,203509181,
535,TV2,0.15,6752721,6191944,0.14,560777,
536,TVB,0.30,33629105,3154542,0.03,30474563,
537,TVS,0.49,52466840,31531599,0.29,20935241,
538,TVT,0.49,10290000,73391,0.03,9556090,
539,TYA,1.00,6134773,2543167,0.41,3591606,
540,UDC,0.49,17150000,3833010,0.11,13316990,
541,UIC,0.00,0,1041630,0.13,-1041630,
542,VAF,0.49,18456020,23134,0.00,18432886,
543,VCA,0.49,7441787,1258687,0.08,6183100,
544,VCB,0.30,1419754971,1112727594,0.24,307027377,
545,VCF,0.49,13023776,175808,0.01,12847968,
546,VCG,0.49,238081140,14610079,0.03,223471061,
547,VCI,1.00,335000000,59324739,0.18,275675261,
548,VDP,0.00,0,62123,0.00,-62123,
549,VDS,1.00,105104665,1492886,0.01,103611779,
550,VFG,0.49,15723543,858671,0.03,14864872,
551,VGC,0.49,219691500,24082632,0.05,195608868,
552,VHC,1.00,183376956,50766632,0.28,132610324,
553,VHM,0.50,2177183744,1008194895,0.23,1168988849,
554,VIB,0.21,432072953,432072253,0.21,700,
555,VIC,0.48,1857732271,465707117,0.12,1392025154,
556,VID,0.50,20418034,168398,0.00,20249636,
557,VIP,0.49,33550761,1427870,0.02,32122891,
558,VIX,1.00,549190458,23136056,0.04,526054402,
559,VJC,0.30,162483400,89752074,0.17,72731326,
560,VMD,0.49,7565731,211081,0.01,7354650,
561,VND,1.00,1217844009,227776428,0.19,990067581,
562,VNE,0.49,44312146,5675649,0.06,38636497,
563,VNG,0.49,47665537,494773,0.01,47170764,
564,VNL,0.49,4619230,81954,0.09,3799690,
565,VNM,1.00,2089955445,1146987490,0.55,942967955,
566,VNS,0.49,33251004,13329145,0.20,19921859,
567,VOS,0.49,68600000,1484910,0.01,67115090,
568,VPB,0.17,783089441,783089441,0.17,0,
569,VPD,0.49,52228918,92086,0.00,52136832,
570,VPG,0.49,39297184,708587,0.01,38588597,
571,VPH,0.49,46725322,691853,0.01,46033469,
572,VPI,0.49,107799892,2147078,0.01,105652814,
573,VPS,0.49,11985788,163165,0.01,11822623,
574,VRC,0.49,24500000,141916,0.00,24358084,
575,VRE,0.49,1141121020,728347659,0.31,412773361,
576,VSC,0.49,59422004,5878558,0.05,53543446,
577,VSH,0.49,115758210,27193956,0.12,88564254,
578,VSI,0.49,6468000,9076,0.01,6377240,
579,VTB,0.49,5871204,555259,0.05,5315945,
580,VTO,0.49,39134666,1763005,0.02,37371661,
581,YBM,0.49,7006941,103527,0.01,6903414,
582,YEG,1.00,31279968,5155653,0.16,26124315,
