STT,Symbol,Maximum Foreign Ownership,Maximum Amount of Foreign Ownership,Current Foreign Ownership,% Foreign Ownership,Available for Foreign Investors,
517,VPS,0.49,11985788,164265,0.01,11821523,
518,VRC,0.49,24500000,123016,0.00,24376984,
519,VRE,0.49,1141121020,699261244,0.30,441859776,
520,VSC,0.49,27010171,5496081,0.10,21514090,
521,VSH,0.49,115758210,27424201,0.12,88334009,
522,VSI,0.49,6468000,7396,0.01,6394040,
523,VTB,0.49,5871204,292035,0.02,5579169,
524,VTO,0.49,39134666,1916099,0.02,37218567,
525,YBM,0.49,7006941,27227,0.00,6979714,
526,YEG,1.00,31279968,8070865,0.26,23209103,
